data_format,name,evaluation,size,tag,browse,price,trade,trade_year,type,file_type,trade_mouth,time,trade_week
,企业工商详情综合查询,5,,企业综合,28557,0.26元/次,3800,3800,API数据,,760,,760
,失信被执行人查询,4,,黑名单,30558,0.40元/次,0,0,API数据,,0,,0
,电信手机状态验证尊享版,4,,手机号码状态,22272,0.40元/次,0,0,API数据,,0,,0
,三网短信通知类,4,,短信API,28303,0.043元/次,0,0,API数据,,0,,0
,裁判文书查询专业版结构化解析,4,,风控,28108,0.100元/次,0,0,API数据,,0,,0
,企业工商详情查询,4,,企业工商,25513,0.90元/次,0,0,API数据,,0,,0
,土地抵押查询,4,,企业综合,25272,0.099元/次,0,0,API数据,,0,,0
,营业执照OCR识别,4,,智能识别,25822,0.15元/次,0,0,API数据,,0,,0
,企业风险信息一键查,4,,企业工商,29852,2.20元/次,0,0,API数据,,0,,0
,银行卡OCR识别,4,,智能识别,27796,0.080元/次,0,0,API数据,,0,,0
,车牌号OCR识别,4,,车辆信息,30070,0.080元/次,0,0,API数据,,0,,0
,全网手机三要素接口,4,,手机号验证,24661,0.40元/次,0,0,API数据,,0,,0
,身份证实名认证接口,4,,身份核验,29677,0.22元/次,0,0,API数据,,0,,0
,驾驶证OCR识别,4,,智能识别,24773,0.080元/次,0,0,API数据,,0,,0
,银行卡四要素认证,4,,银行卡核验,26241,0.22元/次,0,0,API数据,,0,,0
,语言处理AI文本纠错接口,4,,智能风控,30629,0.009元/次,0,0,API数据,,0,,0
,语言处理AI词法分析接口,4,,智能风控,23188,0.009元/次,0,0,API数据,,0,,0
,执行案件一键查查老赖,4,,反欺诈,25229,0.18元/次,0,0,API数据,,0,,0
,淘宝商品详细信息查询V2,5,,电子商务,31872,0.016元/次,655000,655000,API数据,,355000,,110000
,手机在网时长,5,,手机在网时长,29817,0.30元/次,0,0,API数据,,0,,0
,专业版法院综合诉讼查询,5,,企业综合,26659,0.70元/次,1000,1000,API数据,,0,,0
,证件照合规性检测证件照制作API,4,,智能风控,31808,0.91元/次,0,0,API数据,,0,,0
,企业中标金额分布,4,,招投标,20863,19.00元/次,0,0,API数据,,0,,0
,银行卡四元素校验,5,,银行卡核验,34368,0.30元/次,0,0,API数据,,0,,0
,OCR行驶证识别,5,,行驶驾驶,31361,0.009元/次,120000,100000,API数据,,20000,,0
,企业中标次数查询,4,,企业综合,22676,19.00元/次,0,0,API数据,,0,,0
,墨迹天气信息服务基础版cityid,4,,天气查询,29665,3.89元/万次,0,0,API数据,,0,,0
,法院公告开庭公告裁判文书审判流程查询,5,,公告文书,30046,0.080元/次,7998,7998,API数据,,3998,,0
,企业历史中标金额查询,4,,招投标,28183,19.00元/次,0,0,API数据,,0,,0
,采购单位历史招标金额查询,4,,招投标,21375,19.00元/次,0,0,API数据,,0,,0
,采购单位招标次数查询,4,,招投标,21482,19.00元/次,0,0,API数据,,0,,0
,墨迹天气信息服务基础版经纬度,5,,天气查询,28410,3.89元/万次,500000,500000,API数据,,0,,0
,快递查询API,5,,快递查询,29802,0.010元/次,20000,20000,API数据,,0,,0
,企业工商信息查询v2,5,,企业工商,31704,0.16元/次,10000,0,API数据,,0,,0
,全国天气预报,5,,天气查询,28072,0.002元/次,100505,100505,API数据,,0,,0
,106触发验证码通知短信,4,,短信API,22441,0.038元/次,0,0,API数据,,0,,0
,企业重要客户查询,4,,企业综合,26801,19.00元/次,0,0,API数据,,0,,0
,与企业关系密切的采购单位查询,4,,企业综合,24221,49.00元/次,0,0,API数据,,0,,0
,行业客户名单,4,,市场调研,22524,96.00元/次,0,0,API数据,,0,,0
,公司联系方式查询,4,,企业综合,29001,4.80元/次,0,0,API数据,,0,,0
,淘宝问大家问答详情查询V2,4,,电子商务,23162,0.012元/次,0,0,API数据,,0,,0
,三网手机实名制认证,5,,手机号验证,26670,0.40元/次,20000,13000,API数据,,0,,0
,淘宝问大家问答列表查询V2,4,,电子商务,24900,0.012元/次,0,0,API数据,,0,,0
,淘宝问大家问答详情查询V1,4,,电子商务,21442,0.012元/次,0,0,API数据,,0,,0
,企业欠税信息核验,4,,企业综合,21882,1.00元/次,0,0,API数据,,0,,0
,邮政编码信息查询,4,,app应用,23824,0.009元/次,0,0,API数据,,0,,0
,随机笑话,4,,app应用,29439,0.009元/次,0,0,API数据,,0,,0
,根据地址查询邮政编码,4,,app应用,26380,0.010元/次,0,0,API数据,,0,,0
,银行卡三四要素验证详情版,4,,银行卡核验,28292,0.50元/次,0,0,API数据,,0,,0
,淘宝用户头像查询,4,,电子商务,22185,0.009元/次,140000,140000,API数据,,0,,0
,手机号码归属地,4,,手机号码归属,24811,0.001元/次,0,0,API数据,,0,,0
,明星名人识别OCR,4,,智能识别,28675,0.046元/次,0,0,API数据,,0,,0
,淘宝问大家问答列表查询V1,5,,电子商务,30276,0.012元/次,920000,800000,API数据,,100000,,0
,小说识别OCR,4,,智能识别,20941,0.028元/次,0,0,API数据,,0,,0
,海外酒店供应商接口API数据映射,4,,app应用,30296,0.12元/次,0,0,API数据,,0,,0
,语音验证码接口,5,,短信API,28035,0.035元/次,15000,15000,API数据,,0,,0
,短信通知,5,,短信API,28570,0.035元/次,10000,10000,API数据,,0,,0
,短信验证码接口,5,,短信API,24944,0.035元/次,10000,10000,API数据,,0,,0
,京东商品问答详情查询,4,,电子商务,29964,0.009元/次,0,0,API数据,,0,,0
,新西兰国际短信,4,,短信API,30459,0.53元/次,0,0,API数据,,0,,0
,车型数据,5,,车辆信息,31480,0.009元/次,100000,100000,API数据,,0,,0
,在线翻译,5,,智能客服,26770,0.005元/次,50800,0,API数据,,0,,0
,OCR银行卡识别,5,,智能风控,28965,0.009元/次,40000,40000,API数据,,0,,0
,京东商品评价详情查询,5,,电子商务,22802,0.012元/次,90000,70000,API数据,,40000,,0
,OCR营业执照识别,5,,智能风控,28732,0.009元/次,0,0,API数据,,0,,0
,墨迹天气信息服务专业版经纬度,5,,天气查询,29449,8.58元/万次,500000,500000,API数据,,0,,0
,OCR身份证识别,4,,智能识别,22207,0.009元/次,0,0,API数据,,0,,0
,通过商品编码查询搜索相似阿里巴巴商品,4,,电子商务,25587,0.016元/次,0,0,API数据,,0,,0
,企业曾用名查询,4,,企业工商,26869,0.080元/次,0,0,API数据,,0,,0
,通过图片查询搜索阿里巴巴商品,4,,电子商务,30170,0.016元/次,0,0,API数据,,0,,0
,阿里巴巴商品评价信息查询,4,,电子商务,28954,0.016元/次,0,0,API数据,,0,,0
,车辆出厂信息查询,4,,车辆信息,29169,1.80元/次,0,0,API数据,,0,,0
,通过商品编码查询搜索同款阿里巴巴商品,4,,电子商务,29068,0.016元/次,0,0,API数据,,0,,0
,阿里巴巴卖家店铺前台类目查询,4,,电子商务,26104,0.012元/次,0,0,API数据,,0,,0
,阿里巴巴卖家店铺认证信息查询,4,,电子商务,28252,0.012元/次,0,0,API数据,,0,,0
,阿里巴巴卖家店铺公司信息查询,4,,电子商务,23695,0.012元/次,0,0,API数据,,0,,0
,阿里巴巴卖家店铺评分DSR信息查询,4,,电子商务,30210,0.012元/次,0,0,API数据,,0,,0
,印度国际营销短信,4,,短信API,21980,0.086元/次,0,0,API数据,,0,,0
,全球短信验证码,4,,短信API,30950,0.14元/次,0,0,API数据,,0,,0
,企业名称模糊查询,4,,企业工商,28578,0.080元/次,24000,24000,API数据,,0,,0
,电商会员短信营销接口API,4,,短信API,27598,0.040元/次,0,0,API数据,,0,,0
,航班起降时间查询,5,,航空航班,28556,0.090元/次,20000,20000,API数据,,0,,0
,企业主营构成分析,4,,企业综合,27651,0.20元/次,0,0,API数据,,0,,0
,行业状况,4,,企业综合,28778,0.96元/万次,0,0,API数据,,0,,0
,林克舆情API数据接口,5,,新闻资讯,27638,1.67元/次,0,0,API数据,,0,,0
,河北省保定市小区面轮廓位置数据,4,,位置地图,30099,0.98元/次,0,0,API数据,,0,,0
,河南省郑州市小学学区划片范围数据,4,,位置地图,24817,0.98元/次,0,0,API数据,,0,,0
,淘宝店铺优惠券列表查询,4,,电子商务,21651,0.009元/次,0,0,API数据,,0,,0
,美国加拿大国际短信,4,,短信API,25127,0.086元/次,0,0,API数据,,0,,0
,企业工商数据,5,,企业工商,40731,0.15元/次,4500,4500,API数据,,0,,0
,企业经营信息,5,,企业综合,28026,0.10元/次,0,0,API数据,,0,,0
,全国省市县乡镇街道四级行政区划查询,4,,位置地图,31432,1.98元/次,500,500,API数据,,500,,0
,短信验证码接口,4,,短信API,28037,0.050元/次,0,0,API数据,,0,,0
,小信子中文理解API3,4,,智能客服,22042,0.004元/次,0,0,API数据,,0,,0
,淘宝问大家问答详情评论查询,4,,电子商务,27883,0.012元/次,0,0,API数据,,0,,0
,按公司名查税号,5,,企业综合,23733,0.030元/次,225000,175000,API数据,,60000,,0
,淘宝店铺评价详情查询,4,,电子商务,28631,0.012元/次,0,0,API数据,,0,,0
,淘宝商品评价详情查询V2,4,,商品信息,24039,0.016元/次,20000,20000,API数据,,10000,,0
,淘宝商品评价详情查询V1,5,,电子商务,28348,0.016元/次,1010000,910000,API数据,,200000,,0
,企业经营异常信息查询,4,,企业工商,21515,0.18元/次,0,0,API数据,,0,,0
,企业裁判文书信息查询,4,,公告文书,23590,0.14元/次,0,0,API数据,,0,,0
,企业工商三要素核验,4,,企业工商,29409,0.090元/次,0,0,API数据,,0,,0
,淘宝卖家店铺评分DSR信息查询,4,,电子商务,29440,0.009元/次,70000,70000,API数据,,0,,0
,淘宝卖家店铺基本信息查询V2,5,,商品信息,27118,0.016元/次,380000,260000,API数据,,10000,,0
,淘宝卖家店铺基本信息查询V1,5,,电子商务,29019,0.009元/次,290000,290000,API数据,,0,,0
,企业严重违法信息,4,,司法,27532,0.27元/次,0,0,API数据,,0,,0
,淘宝卖家店铺基本信息查询V3,4,,电子商务,28858,0.016元/次,640000,640000,API数据,,0,,0
,通过关键词查询搜索阿里巴巴商品,4,,电子商务,24783,0.016元/次,0,0,API数据,,0,,0
,阿里巴巴商品标准类目查询,4,,电子商务,23533,0.012元/次,0,0,API数据,,0,,0
,京东店铺基本信息查询,4,,电子商务,24936,0.016元/次,0,0,API数据,,0,,0
,阿里巴巴类目热词批量查询,4,,电子商务,29433,0.016元/次,0,0,API数据,,0,,0
,淘宝淘口令解析查询,5,,商品信息,26359,0.016元/次,425000,425000,API数据,,50000,,0
,失信被执行人信息查询,5,,黑名单,22026,0.090元/次,0,0,API数据,,0,,0
,淘宝店铺前台展示类目,4,,电子商务,25094,0.009元/次,80000,80000,API数据,,0,,0
,淘宝商品详细信息查询V1,5,,电子商务,25666,0.016元/次,730000,730000,API数据,,100000,,0
,淘宝标准商品类目查询,5,,电子商务,21534,0.012元/次,190000,190000,API数据,,15000,,0
,企业招投标信息查询,4,,招投标,29541,0.14元/次,0,0,API数据,,0,,0
,通过关键词查询搜索天猫超市商品,4,,电子商务,21633,0.016元/次,0,0,API数据,,0,,0
,企业年报信息查询,4,,企业综合,21949,0.27元/次,0,0,API数据,,0,,0
,全国快递物流单号查询,4,,快递查询,28246,0.001元/次,4000000,4000000,API数据,,0,,0
,企业对外投资信息查询,4,,投融资,23551,0.090元/次,0,0,API数据,,0,,0
,最新版今日油价查询接口,5,,油价查询,29305,0.010元/次,140400,140400,API数据,,20000,,0
,通过图片查询搜索淘宝商品,5,,电子商务,27452,0.016元/次,920000,700000,API数据,,0,,0
,通过条形码ISBN查询搜索淘宝商品,4,,电子商务,22171,0.016元/次,20000,20000,API数据,,0,,0
,淘宝整店商品列表查询V2,5,,电子商务,26330,0.016元/次,820000,820000,API数据,,320000,,110000
,淘宝整店商品列表查询V1,5,,电子商务,28671,0.016元/次,745000,745000,API数据,,100000,,0
,通过关键词查询搜索淘宝店铺列表,4,,电子商务,22237,0.012元/次,230000,230000,API数据,,0,,0
,通过关键词查询搜索淘宝商品V1,5,,电子商务,22904,0.016元/次,810000,810000,API数据,,0,,0
,淘宝淘口令生成创建,5,,电子商务,24692,0.016元/次,445000,445000,API数据,,100000,,0
,短信接口,5,,短信API,44071,0.037元/次,175551,153871,API数据,,153871,,0
,车辆维修保养记录,5,,车辆信息,25925,7.00元/次,1520,1000,API数据,,900,,100
,天气预报,5,,天气查询,43574,8.00元/万次,59000,59000,API数据,,0,,0
,美国国际短信,5,,短信API,30275,0.47元/次,0,0,API数据,,0,,0
,条码查询,5,,app应用,26284,0.010元/次,220300,60000,API数据,,20000,,0
,失信被执行人,5,,黑名单,30573,0.11元/次,0,0,API数据,,0,,0
,手机号三要素实名认证,5,,手机号验证,28872,0.27元/次,9620,9620,API数据,,0,,0
,企业工商模糊查询,4,,企业工商,29768,0.15元/次,0,0,API数据,,0,,0
,企业工商信息精确查询,4,,企业工商,21511,0.60元/次,0,0,API数据,,0,,0
,银行卡二三四要素核验,4,,银行卡核验,28896,0.24元/次,0,0,API数据,,0,,0
,身份证二要素实名认证核验,5,,银行卡核验,22595,0.100元/次,601660,601660,API数据,,100000,,0
,企业商务信息查询,4,,企业工商,30530,0.15元/次,0,0,API数据,,0,,0
,企业工商综合信息查询,4,,企业工商,22193,1.80元/次,0,0,API数据,,0,,0
,车型大全,5,,车辆信息,28088,0.010元/次,0,0,API数据,,0,,0
,银行卡四元素认证,5,,银行卡核验,25688,0.34元/次,43000,43000,API数据,,0,,0
,银行卡三要素认证,5,,银行卡核验,23789,0.34元/次,12000,12000,API数据,,0,,0
,淘宝商品信息查询AuctionTag,5,,电子商务,31262,0.016元/次,100000,100000,API数据,,10000,,0
,身份证实名认证,5,,身份核验,23785,0.055元/次,56000,56000,API数据,,11000,,0
,企业知识产权,5,,知识产权,32643,0.12元/次,56000,56000,API数据,,0,,0
,身份证二要素实名认证,5,,身份核验,44155,0.040元/次,471087,461333,API数据,,461333,,70000
,身份证二要素实名认证标准版,5,,身份核验,20886,0.060元/次,10000,10000,API数据,,4500,,500
,银行卡三要素实名认证,5,,银行卡核验,10435,0.28元/次,20000,20000,API数据,,7000,,0
,详情版银行卡三要素实名认证,5,,银行卡核验,22416,0.40元/次,2500,2500,API数据,,875,,0
,银行卡四要素实名校验,5,,银行卡核验,26616,0.26元/次,11780,11780,API数据,,1602,,178
,银行卡二要素实名校验,5,,银行卡核验,21775,0.28元/次,20000,20000,API数据,,8000,,1000
,语言处理AI图片审核接口,4,,智能识别,30179,0.009元/次,0,0,API数据,,0,,0
,详情版银行卡四要素实名认证,5,,银行卡核验,27016,0.40元/次,2500,2500,API数据,,1000,,125
,手机三要素实名认证,5,,身份核验,22686,0.25元/次,20000,20000,API数据,,7000,,0
,语言处理AI文本审核接口,4,,智能风控,27809,0.009元/次,0,0,API数据,,0,,0
,图片识别菜品识别,4,,智能识别,23638,0.009元/次,0,0,API数据,,0,,0
,短信通知,5,,短信API,10640,0.038元/次,33000,33000,API数据,,21250,,1250
,图片识别车型识别,4,,智能识别,22896,0.009元/次,0,0,API数据,,0,,0
,图片识别果蔬识别,4,,智能识别,26518,0.009元/次,0,0,API数据,,0,,0
,人脸识别人脸实人认证身份证身份鉴别,5,,银行卡核验,25153,0.14元/次,10300,10300,API数据,,8000,,2000
,涉诉信息查询,5,,黑名单,25429,0.68元/次,590,540,API数据,,0,,0
,图片识别植物识别,4,,智能识别,24283,0.009元/次,0,0,API数据,,0,,0
,全国驾驶证扣分查询,5,,行驶驾驶,28733,0.025元/次,25001,25001,API数据,,0,,0
,营销短信,5,,短信API,23139,0.050元/次,10900,0,API数据,,0,,0
,短信验证码接口,5,,短信API,28930,0.037元/次,73329,52629,API数据,,0,,0
,车架号查询车辆出险记录,5,,车辆信息,29305,16.00元/次,1000,800,API数据,,100,,0
,OCR网络图片文字识别,4,,智能识别,23378,0.009元/次,0,0,API数据,,0,,0
,OCR数字识别,4,,智能识别,25678,0.009元/次,0,0,API数据,,0,,0
,OCR通用文字识别,4,,智能识别,27066,0.009元/次,0,0,API数据,,0,,0
,图片识别货币识别,4,,智能识别,21146,0.009元/次,0,0,API数据,,0,,0
,OCR保险单识别,4,,智能识别,27374,0.009元/次,0,0,API数据,,0,,0
,OCR手写文字识别,4,,智能识别,21642,0.009元/次,0,0,API数据,,0,,0
,拼多多热销爆款商品列表实时查询,4,,电子商务,23233,0.012元/次,0,0,API数据,,0,,0
,拼多多店铺列表实时查询,4,,电子商务,24918,0.012元/次,0,0,API数据,,0,,0
,OCR二维码条形码识别,4,,智能识别,24466,0.009元/次,106000,106000,API数据,,0,,0
,上传单张图片至图片空间,4,,电子商务,23284,0.016元/次,0,0,API数据,,0,,0
,通过商品标准类目查询搜索拼多多商品,4,,商品信息,23597,0.016元/次,0,0,API数据,,0,,0
,车辆召回信息查询,4,,车辆信息,25357,0.042元/次,0,0,API数据,,0,,0
,通过淘宝商品编码查询同款商品或相似商品,4,,电子商务,27750,0.016元/次,0,0,API数据,,0,,0
,拼多多商品简要信息实时查询,4,,电子商务,29093,0.012元/次,30000,30000,API数据,,0,,0
,通过关键词查询搜索拼多多商品,5,,商品信息,28806,0.016元/次,545000,545000,API数据,,125000,,100000
,拼多多整店商品列表实时查询,4,,商品信息,29283,0.016元/次,20000,20000,API数据,,0,,0
,人脸身份证比对3要素,4,,身份核验,11007,0.50元/次,0,0,API数据,,0,,0
,身份证二要素实名认证经济版,5,,身份核验,10679,0.050元/次,67000,67000,API数据,,51500,,0
,全国快递查询,4,,快递查询,10556,0.001元/次,0,0,API数据,,0,,0
,银行卡四要素认证,5,,银行卡核验,34129,0.27元/次,54000,41300,API数据,,0,,0
,身份证二要素认证,5,,身份核验,37848,0.039元/次,152900,140200,API数据,,11400,,0
,个人工商信息个人对外投资查询,5,,反欺诈,33151,3.50元/次,296,296,API数据,,248,,0
,银行卡三要素查询,5,,银行卡核验,24303,0.28元/次,11000,3000,API数据,,0,,0
,车辆违章详情信息查询支持新能源车大型货车,5,,车辆信息,26151,0.080元/次,28000,28000,API数据,,14000,,10000
,手机号三要素认证,5,,手机号验证,38635,0.26元/次,7800,6800,API数据,,1000,,200
,身份证实名认证身份证二要素实名核验,5,,身份核验,36249,0.060元/次,100000,100000,API数据,,0,,0
,人脸身份证比对验证可定制活体检测,5,,身份核验,30794,0.21元/次,216100,214000,API数据,,120000,,0
,身份证二要素实名认证身份证实名普惠版,5,,身份核验,29366,0.055元/次,402000,402000,API数据,,51000,,0
,多样化自定义二维码生成与识别,4,,智能营销,31307,7.50元/万次,0,0,API数据,,0,,0
,OCR增值税发票识别,4,,智能风控,24370,0.009元/次,0,0,API数据,,0,,0
,OCR身份证识别,4,,身份核验,22525,0.030元/次,0,0,API数据,,0,,0
,爱奇艺黄金VIP会员周卡,4,,视频会员,52539,6.50元/次,0,0,API数据,,0,,0
,获取商标列表,4,,企业工商,23774,0.17元/次,0,0,API数据,,0,,0
,三网手机月消费档次查询,4,,身份核验,21356,1.00元/次,0,0,API数据,,0,,0
,语音通知接口,4,,短信API,23580,0.049元/次,7960,7960,API数据,,0,,0
,运营商二要素验证,5,,身份核验,24708,0.48元/次,1025,0,API数据,,0,,0
,车辆信息校验车牌号车辆发动机号优质版,4,,车辆信息,26117,0.070元/次,0,0,API数据,,0,,0
,万年历查询,5,,万年历,26892,0.005元/次,100000,100000,API数据,,0,,0
